AT1G01010	61	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
AT1G01020	15	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
AT1G01030	26	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G01040	156	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
AT1G01050	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01060	49	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AT1G01070	22	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0
AT1G01080	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01090	55	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01110	23	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
AT1G01120	51	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01140	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01150	33	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
AT1G01160	29	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G01170	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G01180	29	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0
AT1G01190	56	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0
AT1G01200	21	0	0	0	1	0	1	1	1	0	0	1	0	2	1	0	1	0	0	0	0
AT1G01210	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01220	97	2	0	0	0	0	1	3	6	0	0	0	0	10	1	0	0	0	0	0	0
AT1G01225	18	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01230	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01240	27	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G01250	11	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01260	67	1	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	1
AT1G01280	55	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G01290	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01300	54	6	0	4	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0
AT1G01305	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01310	13	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
AT1G01320	122	8	1	1	0	0	1	0	0	2	3	1	0	0	0	0	1	1	0	0	4
AT1G01340	56	1	0	0	0	0	0	1	7	0	0	0	0	3	3	0	0	0	0	0	0
