AT1G01010	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01020	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT1G01030	27	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AT1G01040	157	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01050	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01060	50	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
AT1G01070	23	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
AT1G01080	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01090	55	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G01110	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01120	48	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AT1G01140	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01150	33	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT1G01160	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01170	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01180	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT1G01190	57	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01200	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT1G01210	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01220	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G01225	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01230	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01240	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G01250	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01260	68	1	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0
AT1G01280	55	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G01290	30	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
AT1G01300	57	3	1	4	1	0	0	0	0	0	0	0	0	1	0	0	1
AT1G01305	15	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
AT1G01310	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01320	129	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0
AT1G01340	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01350	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01355	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01360	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01370	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G01380	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01390	43	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
AT1G01400	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01410	28	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01420	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G01430	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01440	56	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
AT1G01460	44	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2
AT1G01470	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01480	35	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8
AT1G01490	16	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
AT1G01510	44	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01530	35	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
AT1G01540	62	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AT1G01550	33	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01560	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01570	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01580	57	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01590	56	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AT1G01600	44	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G01610	29	1	3	0	0	0	0	0	0	0	0	0	0	0	2	3	0
AT1G01620	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01630	18	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01640	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01650	34	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01660	36	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT1G01680	12	0	0	0	2	0	1	0	0	0	0	2	0	1	0	0	0
AT1G01690	32	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0
AT1G01710	25	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0
AT1G01720	24	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AT1G01725	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01730	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01750	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01760	32	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
AT1G01770	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01780	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01790	90	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
AT1G01800	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01810	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01820	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01830	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01840	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
AT1G01860	23	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
AT1G01900	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01910	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01920	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01930	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01940	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01950	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G01960	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01970	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01980	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01990	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02000	44	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
AT1G02010	26	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
AT1G02020	49	1	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0
AT1G02040	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02050	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02060	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02065	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02070	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02074	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02080	176	4	1	1	0	1	0	0	0	0	0	0	0	0	0	3	0
AT1G02090	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G02100	21	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
AT1G02110	41	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1
AT1G02120	33	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02130	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02140	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02145	26	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02150	21	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AT1G02160	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G02170	25	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
AT1G02180	17	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0
AT1G02190	51	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
